,TransactionID,Date,CustomerID,ProductID,ProductName,Quantity,Price,TotalSales,PaymentType,CustomerAge
354,6065,2025-09-23,620,1086,Book B,5,118.83,1761.45,Debit Card,18
355,762,2031-02-21,173,1017,Book G,8,172.52,387.59,Cash,82
356,15,2033-12-13,282,1030,Book P,14,59.18,2539.05,Debit Card,62
357,5397,2026-03-24,785,1070,Book K,10,66.94,1331.76,Cash,22
358,6210,2032-01-27,175,1027,Book E,15,112.68,503.53,Credit Card,35
359,8330,2026-10-20,138,1082,Book I,3,43.83,4315.94,Credit Card,37
360,5099,2032-01-14,618,1009,Book E,17,101.56,585.65,Credit Card,52
361,1738,2032-11-16,61,1097,Book D,1,69.99,4623.15,Debit Card,7
362,8263,2031-06-25,884,1075,Book H,8,174.83,3548.05,Cash,39
363,4848,2026-01-17,640,1066,Book H,2,159.29,36.88,Cash,82
364,4882,2035-04-07,75,1064,Book A,8,116.06,4535.04,Cash,51
365,7719,2027-04-29,999,1051,Book E,11,170.42,61.25,Debit Card,18
366,6837,2033-02-10,892,1004,Book K,7,7.8,475.44,Paypal,69
367,8215,2027-10-12,448,1017,Book E,14,64.1,436.21,Credit Card,20
368,1902,2034-11-30,80,1015,Book B,13,185.43,3933.44,Debit Card,63
369,1748,2033-01-14,709,1030,Book A,2,136.2,1996.72,Debit Card,28
370,2914,2032-03-06,603,1067,Book B,13,192.54,198.24,Debit Card,27
371,5478,2035-08-01,609,1039,Book B,14,39.39,805.43,Debit Card,10
372,8047,2034-06-19,705,1034,Book B,0,189.39,3457.38,Debit Card,16
373,7568,2035-08-17,579,1076,Book G,14,6.44,2092.31,Cash,8
374,8014,2024-01-04,865,1094,Book H,1,142.31,3441.37,Credit Card,10
375,7317,2035-01-20,891,1006,Book G,6,18.95,3178.21,Paypal,18
376,8784,2024-01-26,693,1093,Book G,5,72.43,4131.25,Credit Card,50
377,511,2032-04-27,121,1056,Book F,5,18.8,347.87,Debit Card,31
378,93,2034-08-09,433,1041,Book R,4,67.91,1246.69,Debit Card,65
379,8293,2036-05-14,760,1010,Book F,11,80.8,4516.99,Debit Card,54
380,8707,2029-03-24,25,1022,Book S,11,184.04,646.79,Debit Card,54
381,4166,2036-05-01,764,1032,Book B,12,58.71,1781.75,Paypal,89
382,3458,2025-08-09,496,1088,Book I,13,140.49,1604.29,Credit Card,67
383,4113,2027-03-22,70,1074,Book J,8,146.43,2145.92,Credit Card,46
384,5651,2027-07-03,363,1059,Book M,14,191.55,2824.85,Debit Card,7
385,7585,2026-06-02,300,1091,Book A,4,189.23,1726.94,Debit Card,96
386,2615,2031-09-28,620,1004,Book M,5,23.63,3299.36,Credit Card,90
387,3791,2030-09-12,3,1061,Book I,0,52.95,1320.04,Paypal,96
388,6087,2028-07-05,344,1001,Book N,3,185.7,1378.36,Paypal,80
389,4861,2028-05-31,395,1038,Book R,8,109.34,3026.12,Credit Card,3
390,8334,2034-07-04,893,1006,Book K,3,156.57,4376.93,Paypal,62
391,1808,2035-06-11,222,1044,Book J,3,177.67,2253.1,Debit Card,5
392,3529,2034-05-29,661,1011,Book S,2,187.97,1964.09,Credit Card,59
393,5263,2023-04-18,623,1057,Book O,2,32.31,2797.29,Paypal,62
394,1248,2035-06-29,436,1067,Book O,2,125.85,1315.73,Cash,16
395,625,2024-08-15,472,1078,Book N,19,129.4,2803.24,Debit Card,8
396,3711,2033-05-24,650,1008,Book T,9,105.49,4253.76,Debit Card,53
397,3400,2028-04-11,612,1006,Book T,1,131.93,4292.81,Debit Card,98
398,1852,2025-04-13,529,1049,Book K,5,94.78,4293.1,Credit Card,7
399,7151,2025-06-08,158,1044,Book B,5,65.01,1637.38,Credit Card,67
400,8158,2023-10-08,254,1059,Book P,2,14.96,56.32,Credit Card,37
401,3308,2028-10-22,491,1059,Book P,8,115.68,3370.09,Cash,72
402,9144,2025-11-04,75,1072,Book M,8,128.29,522.28,Cash,43
403,8824,2026-03-31,598,1022,Book B,14,37.5,497.79,Debit Card,41
404,7235,2027-11-24,32,1014,Book B,17,75.22,3801.6,Credit Card,70
405,5670,2023-04-30,868,1046,Book M,18,35.21,1928.15,Debit Card,74
406,9714,2034-05-14,749,1079,Book I,5,131.67,4480.59,Debit Card,0
407,8992,2026-08-13,842,1044,Book E,8,122.36,3245.39,Debit Card,2
408,440,2025-06-27,55,1021,Book J,15,33.25,4741.61,Credit Card,17
409,3425,2035-08-24,373,1045,Book E,18,16.94,129.38,Debit Card,78
410,5007,2030-01-02,542,1062,Book D,5,30.93,2561.3,Cash,10
411,9254,2027-08-05,240,1054,Book K,4,67.9,3567.83,Cash,65
412,8104,2035-02-03,706,1011,Book L,8,93.53,1851.62,Credit Card,12
413,8070,2027-03-05,235,1003,Book I,2,83.67,215.52,Paypal,58
414,389,2035-01-16,890,1050,Book K,16,139.43,232.13,Debit Card,63
415,2089,2029-06-10,243,1012,Book L,17,24.29,131.54,Debit Card,45
416,6463,2025-01-11,652,1071,Book E,4,98.91,4302.17,Debit Card,61
417,6439,2034-04-12,603,1074,Book K,17,66.2,2656.93,Debit Card,45
418,9810,2032-11-08,825,1088,Book H,4,71.06,2111.79,Cash,16
419,1454,2033-12-25,411,1076,Book E,12,83.09,526.77,Paypal,43
420,6747,2026-03-24,62,1056,Book I,4,22.08,822.7,Credit Card,19
421,7663,2023-05-13,787,1035,Book F,17,169.24,1136.84,Cash,15
422,2749,2027-05-04,293,1018,Book S,1,120.43,4845.8,Debit Card,10
423,6465,2024-08-13,496,1075,Book H,4,161.08,348.4,Cash,58
424,7846,2027-02-08,987,1051,Book L,16,59.34,4084.12,Debit Card,33
425,89,2033-12-15,569,1058,Book J,16,100.22,2258.39,Credit Card,27
426,9191,2030-02-07,325,1098,Book A,1,31.46,3342.49,Cash,10
427,9668,2031-06-24,567,1092,Book A,2,154.8,3494.56,Debit Card,47
428,5490,2036-04-18,346,1012,Book M,1,105.54,2215.52,Debit Card,15
429,3762,2029-11-19,201,1013,Book I,5,51.38,26.09,Cash,36
430,5352,2034-02-12,386,1059,Book O,3,179.7,2737.66,Credit Card,74
431,4032,2031-01-27,326,1029,Book O,17,113.12,1373.02,Paypal,50
432,5211,2026-12-19,9,1058,Book F,1,18.45,1767.34,Paypal,5
433,3133,2029-09-06,418,1039,Book A,3,175.17,747.86,Credit Card,99
434,4422,2024-10-24,766,1095,Book K,7,147.3,876.54,Credit Card,5
435,8316,2032-09-27,906,1009,Book K,4,132.71,526.21,Debit Card,77
436,7357,2035-08-13,83,1026,Book K,13,172.39,911.69,Debit Card,50
437,1108,2030-11-25,860,1023,Book N,18,190.92,2121.68,Paypal,83
438,3544,2029-02-07,34,1071,Book P,9,82.27,3269.06,Paypal,83
439,1085,2029-08-02,859,1088,Book B,4,59.89,4906.86,Cash,28
440,7710,2029-05-14,893,1060,Book G,16,69.82,3476.87,Cash,58
441,7372,2035-10-28,619,1053,Book N,10,182.79,1719.88,Cash,19
442,6984,2028-04-20,243,1074,Book B,3,186.1,3100.87,Debit Card,7
443,4265,2030-09-09,560,1036,Book H,10,101.11,2359.52,Cash,39
444,5883,2034-09-27,812,1091,Book H,10,48.32,3955.12,Debit Card,40
445,9735,2036-12-06,515,1038,Book H,6,33.54,1779.96,Credit Card,64
446,2073,2035-02-18,178,1043,Book D,17,182.86,2649.89,Credit Card,28
447,2184,2034-05-06,128,1036,Book S,5,129.27,2434.93,Debit Card,76
448,4986,2025-02-14,109,1085,Book G,6,32.21,4776.0,Debit Card,33
449,4116,2023-11-19,622,1071,Book F,18,39.29,773.01,Credit Card,27
450,3072,2030-09-26,813,1086,Book O,1,76.9,2464.32,Paypal,6
451,6812,2030-07-08,82,1019,Book N,6,112.29,3081.91,Paypal,50
452,3530,2029-01-17,790,1012,Book O,1,20.68,1238.12,Credit Card,36
453,417,2023-09-21,759,1042,Book J,1,94.69,2350.83,Credit Card,57
454,1150,2028-11-12,812,1022,Book D,17,144.62,4464.26,Debit Card,94
455,1254,2036-07-31,26,1053,Book N,3,112.81,851.34,Paypal,32
456,8769,2024-06-09,605,1000,Book G,17,32.44,2661.03,Debit Card,78
457,3439,2035-06-27,949,1009,Book N,0,116.81,1731.55,Debit Card,74
458,3740,2034-08-31,770,1067,Book H,5,136.89,2014.76,Debit Card,23
459,109,2034-04-16,49,1033,Book E,17,192.76,4595.77,Credit Card,60
460,5899,2035-03-20,498,1028,Book H,2,45.84,252.51,Credit Card,55
461,9408,2026-10-06,555,1008,Book L,3,24.13,2323.75,Credit Card,81
462,5493,2031-11-26,555,1023,Book S,3,25.57,3587.85,Cash,32
463,7424,2029-10-06,621,1041,Book O,1,59.58,1752.58,Debit Card,34
464,3129,2034-05-04,817,1085,Book M,5,147.18,403.96,Debit Card,86
465,1742,2031-09-16,393,1088,Book D,12,25.77,500.86,Debit Card,90
466,5781,2024-03-20,525,1033,Book F,14,33.16,1384.93,Credit Card,79
467,3131,2028-12-17,628,1042,Book I,16,6.14,2009.95,Paypal,92
468,1794,2027-12-13,582,1067,Book E,8,75.44,3940.29,Debit Card,4
469,9547,2030-06-16,120,1028,Book A,2,96.93,4585.82,Debit Card,21
470,3884,2024-04-23,545,1097,Book D,9,108.72,424.08,Paypal,45
471,3942,2028-12-21,279,1003,Book T,13,164.34,2915.74,Debit Card,6
472,8476,2031-02-27,85,1096,Book G,5,140.6,4502.81,Paypal,65
473,8451,2031-06-02,639,1062,Book F,8,175.0,394.37,Paypal,29
474,1079,2025-02-24,381,1007,Book F,4,15.6,2792.09,Credit Card,16
475,6323,2028-10-06,839,1089,Book E,17,75.25,854.24,Credit Card,51
476,7564,2024-04-20,518,1054,Book E,3,31.33,838.72,Credit Card,10
477,6909,2029-04-12,571,1058,Book H,17,103.15,3705.53,Debit Card,25
478,8178,2035-02-03,363,1076,Book H,3,44.17,1108.35,Debit Card,70
479,6433,2033-05-08,30,1059,Book K,5,135.92,2283.48,Cash,22
480,2070,2028-01-07,680,1002,Book K,4,6.54,4077.95,Debit Card,65
481,6139,2031-10-18,681,1022,Book I,9,189.48,821.06,Cash,2
482,1627,2028-03-30,802,1075,Book N,9,97.74,1943.42,Cash,54
483,959,2024-12-01,776,1017,Book M,5,109.35,2286.68,Cash,54
484,2214,2032-05-21,435,1086,Book G,9,86.58,4611.39,Credit Card,51
485,1670,2035-05-06,221,1065,Book I,3,9.76,1831.07,Cash,60
486,8690,2036-08-05,866,1034,Book S,13,104.07,2721.24,Credit Card,16
487,3609,2033-12-09,370,1082,Book B,15,117.66,125.91,Credit Card,20
488,2056,2027-08-27,85,1041,Book E,13,99.17,3058.07,Credit Card,43
489,7414,2029-06-03,57,1075,Book N,8,183.25,4537.32,Debit Card,91
490,1632,2026-07-19,319,1049,Book B,0,71.27,2384.03,Debit Card,44
491,3534,2036-06-22,172,1028,Book B,15,73.77,4381.44,Debit Card,9
492,6672,2028-11-21,553,1022,Book K,16,167.58,2559.93,Credit Card,42
493,656,2035-07-11,580,1006,Book P,15,124.73,1561.41,Paypal,10
494,6058,2028-02-09,890,1056,Book J,5,53.56,4047.73,Paypal,94
495,3016,2026-08-22,116,1067,Book D,11,72.42,4685.73,Cash,65
496,7567,2027-10-07,669,1005,Book S,2,70.97,2864.39,Paypal,16
497,8332,2030-07-24,332,1047,Book S,0,95.55,74.62,Paypal,26
498,543,2034-01-22,841,1083,Book H,18,110.88,1913.7,Credit Card,73
499,1370,2023-11-20,151,1017,Book P,2,57.29,4503.51,Debit Card,79
500,7082,2031-03-01,773,1033,Book H,11,50.29,241.13,Debit Card,48
501,4124,2035-05-29,504,1045,Book T,12,109.55,4426.01,Paypal,77
502,2909,2026-06-07,664,1021,Book E,17,38.81,4431.43,Cash,34
503,7284,2034-04-28,930,1027,Book H,2,15.24,4752.28,Debit Card,63
504,5637,2024-08-25,768,1097,Book K,0,6.7,2258.5,Debit Card,79
505,3888,2030-01-04,694,1015,Book S,10,59.64,4881.34,Debit Card,91
506,3622,2025-01-22,533,1035,Book S,4,180.97,1321.75,Paypal,28
507,8668,2023-03-10,614,1089,Book J,1,179.86,4021.3,Cash,21
508,5362,2030-06-08,757,1023,Book K,1,63.41,2260.91,Debit Card,39
509,3694,2033-12-05,205,1028,Book O,14,193.89,3458.18,Credit Card,3
510,2944,2035-04-05,505,1020,Book M,8,81.62,2951.19,Paypal,44
511,3946,2031-11-21,925,1078,Book S,0,165.0,413.72,Credit Card,10
512,9931,2030-11-09,106,1074,Book D,13,169.13,570.77,Debit Card,49
513,6904,2027-10-12,549,1074,Book T,3,39.18,4234.83,Debit Card,68
514,8349,2033-08-29,303,1081,Book P,2,13.1,2051.42,Debit Card,45
515,8548,2036-07-22,667,1051,Book N,2,127.21,515.45,Debit Card,52
516,361,2032-05-05,591,1094,Book E,3,106.91,4759.65,Debit Card,95
517,8331,2025-09-27,233,1026,Book E,9,97.13,79.99,Credit Card,91
518,961,2027-07-19,836,1045,Book G,2,157.16,158.72,Credit Card,63
519,8799,2029-08-18,786,1000,Book G,9,129.71,2110.51,Debit Card,32
520,102,2023-01-20,449,1075,Book N,19,46.04,3821.33,Credit Card,10
521,8854,2032-02-23,758,1010,Book N,3,106.44,1981.99,Paypal,50
522,9559,2027-08-15,190,1047,Book R,3,21.82,629.34,Paypal,15
523,9434,2034-08-09,411,1000,Book R,4,198.62,4036.76,Debit Card,67
524,7587,2035-04-29,664,1074,Book I,9,187.04,3408.35,Debit Card,86
525,6436,2028-09-25,899,1011,Book S,2,47.96,1149.31,Credit Card,53
526,3001,2034-02-21,503,1016,Book B,4,64.34,2267.95,Cash,57
527,6973,2027-03-07,70,1057,Book J,2,65.79,4418.68,Debit Card,34
528,8547,2034-01-16,484,1052,Book K,10,195.67,632.84,Debit Card,37
529,857,2025-07-21,769,1051,Book E,11,103.82,4348.83,Cash,58
530,6154,2024-05-24,770,1033,Book E,4,154.98,3270.91,Cash,3
531,591,2027-10-25,490,1065,Book S,19,23.31,2719.05,Paypal,14
532,6432,2034-12-30,832,1059,Book I,19,141.77,4160.82,Paypal,38
533,8940,2030-08-08,575,1067,Book A,4,61.75,1114.43,Debit Card,56
534,7038,2032-08-17,498,1040,Book J,3,113.23,3127.25,Credit Card,3
535,9125,2030-03-20,781,1068,Book R,15,126.51,190.77,Credit Card,2
536,8405,2032-08-10,34,1095,Book M,4,47.44,4827.89,Cash,60
537,3394,2029-04-11,926,1012,Book I,12,169.23,4170.58,Credit Card,4
538,5432,2028-05-10,302,1097,Book I,15,141.22,1051.7,Debit Card,24
539,6648,2031-10-17,896,1035,Book I,10,191.32,181.6,Credit Card,91
540,648,2031-02-12,184,1052,Book O,3,146.15,559.75,Credit Card,32
541,4904,2034-02-21,204,1056,Book O,4,175.06,452.57,Paypal,75
542,6004,2031-03-06,834,1000,Book S,1,17.26,4475.99,Cash,36
543,3321,2024-02-27,40,1095,Book S,5,105.29,200.64,Paypal,76
544,9926,2032-08-30,773,1075,Book O,5,175.15,21.97,Paypal,50
545,2486,2034-11-09,563,1097,Book G,2,31.5,3596.5,Debit Card,55
546,3146,2032-07-06,254,1035,Book O,17,156.39,1528.32,Credit Card,21
547,4662,2033-01-19,62,1091,Book O,5,160.43,4319.78,Paypal,50
548,4100,2029-06-21,112,1061,Book A,17,91.44,3113.7,Cash,51
549,7446,2029-06-28,120,1081,Book G,8,84.99,2976.63,Credit Card,5
550,246,2027-02-18,957,1001,Book N,2,28.8,916.63,Credit Card,27
551,7829,2026-07-05,483,1037,Book S,1,83.41,1891.77,Credit Card,37
552,1781,2034-10-08,946,1006,Book O,16,38.0,4592.69,Credit Card,49
553,9645,2034-12-07,758,1073,Book D,10,185.66,2934.43,Paypal,78
554,1672,2024-05-02,410,1067,Book I,5,9.22,4229.74,Debit Card,90
555,8279,2028-08-14,80,1066,Book I,7,162.73,2723.97,Paypal,37
556,334,2028-07-22,557,1093,Book S,2,28.46,1822.27,Debit Card,71
557,1146,2036-05-31,76,1092,Book A,18,13.21,3839.97,Debit Card,8
558,9105,2028-04-27,483,1087,Book O,9,15.93,4186.05,Paypal,77
559,8611,2029-11-06,806,1050,Book N,14,99.13,2286.24,Debit Card,36
560,264,2029-06-18,999,1022,Book K,8,195.92,2505.33,Credit Card,79
561,5654,2034-01-14,525,1046,Book N,11,133.48,686.38,Debit Card,39
562,4487,2034-01-25,2,1089,Book N,0,25.64,3788.32,Credit Card,30
563,1091,2027-12-06,439,1025,Book E,19,134.28,3476.12,Cash,18
564,9989,2025-08-02,633,1084,Book M,19,156.57,1734.92,Cash,22
565,7239,2033-07-31,853,1065,Book O,14,27.95,2343.58,Cash,5
566,7816,2035-10-17,541,1015,Book E,10,7.68,4487.59,Paypal,38
567,1433,2031-07-20,670,1011,Book E,10,29.24,1782.79,Debit Card,2
568,766,2032-10-14,558,1073,Book I,3,79.35,144.73,Debit Card,0
569,9814,2027-04-09,615,1034,Book F,13,6.82,1365.23,Credit Card,80
570,3245,2023-01-06,673,1087,Book H,14,102.51,905.0,Debit Card,75
571,7882,2031-12-08,155,1017,Book I,12,82.02,1959.38,Credit Card,56
572,368,2034-03-24,23,1018,Book B,2,174.56,1624.12,Credit Card,43
573,7130,2023-05-22,499,1016,Book A,0,68.96,4561.52,Credit Card,52
574,3449,2033-09-23,591,1057,Book A,3,52.6,1800.27,Credit Card,22
575,9060,2033-04-14,917,1040,Book A,15,21.84,434.26,Debit Card,32
576,9566,2035-08-17,830,1084,Book F,16,84.41,3361.55,Debit Card,89
577,7258,2023-09-06,11,1076,Book B,8,80.11,1739.11,Debit Card,2
578,8439,2023-01-14,183,1024,Book R,9,91.21,3186.9,Credit Card,2
579,4817,2035-10-18,691,1087,Book O,4,199.52,2488.24,Debit Card,81
580,6189,2027-09-04,224,1003,Book P,3,162.55,1219.92,Debit Card,36
581,3934,2032-07-18,549,1019,Book R,8,39.7,941.81,Debit Card,21
582,7771,2036-12-07,310,1091,Book J,14,102.04,2782.05,Cash,83
583,6553,2032-03-17,465,1003,Book I,0,95.21,836.7,Debit Card,83
584,1156,2024-01-29,596,1090,Book H,15,135.48,1260.08,Debit Card,95
585,6381,2027-12-26,150,1096,Book B,16,156.58,1896.55,Cash,51
586,4820,2036-09-01,676,1047,Book O,3,51.48,602.8,Credit Card,0
587,77,2025-08-29,801,1063,Book P,18,79.61,3515.07,Debit Card,75
588,1964,2027-05-27,318,1040,Book E,3,185.95,4550.77,Credit Card,37
589,1836,2034-11-26,472,1018,Book B,16,93.29,4545.39,Debit Card,8
590,4641,2029-06-01,847,1034,Book R,12,194.13,3744.11,Paypal,46
591,4148,2026-12-22,442,1082,Book I,3,41.45,3488.31,Paypal,6
592,7158,2025-07-23,748,1075,Book R,1,165.37,633.48,Debit Card,28
593,8604,2023-02-13,710,1066,Book A,9,33.35,2477.74,Debit Card,49
594,3080,2034-04-21,289,1023,Book B,3,34.37,4753.29,Paypal,96
595,9632,2031-07-22,522,1044,Book A,14,11.04,858.87,Credit Card,81
596,3376,2034-12-20,409,1065,Book A,6,89.67,4511.65,Paypal,17
597,4140,2023-12-03,218,1099,Book O,10,44.45,4657.95,Paypal,14
598,1916,2024-08-03,917,1023,Book K,9,68.14,2905.17,Credit Card,5
599,4,2035-12-26,356,1040,Book I,12,47.09,831.27,Debit Card,72
600,4193,2023-12-08,987,1096,Book T,5,118.44,2915.75,Debit Card,1
601,705,2035-07-06,338,1002,Book F,18,157.82,3328.7,Paypal,55
602,291,2024-10-24,391,1073,Book F,10,31.63,641.49,Paypal,91
603,4344,2023-10-01,253,1007,Book G,12,159.26,2916.14,Paypal,74
604,1255,2032-07-24,395,1090,Book O,2,103.09,247.79,Cash,72
605,8757,2030-05-18,782,1078,Book O,8,126.63,862.19,Paypal,79
606,3885,2026-09-14,717,1096,Book B,19,89.79,2996.66,Paypal,48
607,4748,2024-04-09,73,1074,Book K,17,183.01,4609.89,Credit Card,73
608,4683,2026-10-26,982,1054,Book L,11,46.85,4997.62,Debit Card,3
609,9514,2027-12-12,223,1095,Book S,1,160.3,293.51,Cash,22
610,6096,2032-01-02,193,1072,Book L,18,73.29,1667.99,Cash,15
611,1331,2026-09-12,481,1029,Book J,5,174.69,4195.71,Credit Card,74
612,136,2035-02-04,46,1046,Book D,7,163.06,2179.99,Debit Card,46
613,9389,2033-08-03,27,1098,Book O,0,80.48,1007.32,Credit Card,44
614,1384,2028-07-29,494,1087,Book S,1,5.39,1036.34,Credit Card,11
615,4191,2027-07-13,947,1067,Book R,8,28.27,2898.06,Paypal,69
616,7214,2035-08-07,748,1077,Book L,3,61.91,45.75,Cash,4
617,9120,2025-08-09,538,1084,Book K,10,106.79,4838.25,Paypal,50
618,669,2025-12-23,265,1049,Book B,10,81.83,1665.93,Credit Card,88
619,4739,2029-01-20,175,1066,Book L,16,187.92,618.86,Credit Card,68
620,1594,2023-08-15,604,1007,Book R,13,172.51,986.96,Paypal,90
621,5911,2028-03-29,312,1055,Book K,6,57.39,4582.27,Cash,52
622,7941,2036-01-30,767,1047,Book A,8,63.81,2050.82,Debit Card,68
623,3858,2025-07-26,460,1021,Book F,17,45.97,814.7,Paypal,49
624,2875,2034-06-07,364,1039,Book K,15,197.71,1252.24,Debit Card,82
625,7451,2035-03-02,889,1028,Book H,17,111.03,458.38,Paypal,63
626,9973,2034-05-30,338,1027,Book S,18,111.51,2737.96,Credit Card,50
627,3149,2032-11-29,661,1031,Book L,5,15.04,2175.19,Credit Card,89
628,4369,2034-03-27,325,1011,Book G,3,192.1,2021.57,Credit Card,42
629,8198,2034-09-06,452,1087,Book R,3,125.84,646.61,Debit Card,5
630,331,2027-09-07,90,1036,Book O,10,111.66,4933.87,Credit Card,42
631,2148,2025-03-26,984,1047,Book P,15,163.08,1919.21,Debit Card,87
632,3602,2032-11-05,353,1019,Book R,14,60.74,2675.87,Debit Card,26
633,4304,2030-01-14,368,1089,Book D,3,56.87,2822.52,Debit Card,47
634,971,2035-08-21,469,1092,Book S,6,101.26,1398.09,Debit Card,94
635,3783,2025-12-06,901,1034,Book H,2,20.42,791.59,Debit Card,4
636,9028,2035-06-19,813,1035,Book J,19,128.96,4918.71,Cash,17
637,2471,2034-04-20,970,1024,Book D,5,116.36,644.32,Cash,62
638,8469,2025-12-14,42,1053,Book K,3,20.29,2439.77,Debit Card,26
639,1958,2035-11-13,593,1014,Book K,5,198.72,2192.11,Paypal,8
640,7002,2025-10-02,608,1057,Book B,1,114.4,2454.25,Debit Card,92
641,3827,2032-11-06,284,1085,Book A,4,58.4,1202.29,Credit Card,54
642,9438,2023-10-29,982,1016,Book H,11,84.19,2911.73,Credit Card,51
643,3022,2025-03-03,815,1097,Book R,9,199.02,2327.67,Debit Card,88
644,2795,2035-10-25,467,1093,Book F,19,108.9,4746.0,Debit Card,45
645,3144,2025-11-07,682,1072,Book R,15,37.8,3079.86,Debit Card,33
646,1559,2036-09-02,879,1029,Book T,0,124.53,2590.64,Paypal,5
647,1023,2027-07-30,631,1021,Book H,10,132.02,1709.89,Debit Card,52
648,8442,2029-06-23,557,1071,Book A,18,79.45,4329.11,Cash,90
649,6693,2023-04-10,234,1080,Book E,3,156.91,2264.72,Debit Card,2
650,2408,2027-08-07,115,1092,Book I,19,40.69,868.09,Credit Card,52
651,8928,2025-02-04,196,1003,Book F,1,31.93,2337.6,Credit Card,95
652,5327,2024-03-04,723,1093,Book I,0,105.96,4941.49,Cash,55
653,4519,2028-12-22,254,1013,Book F,18,117.08,4393.9,Credit Card,44
654,2708,2027-07-01,572,1082,Book R,5,129.74,3393.9,Credit Card,15
655,7901,2024-02-29,765,1034,Book O,3,29.42,4289.96,Cash,19
656,2808,2023-01-07,586,1025,Book L,10,74.64,733.21,Debit Card,94
657,7672,2026-11-29,301,1029,Book F,3,38.06,3070.88,Credit Card,71
658,2418,2025-01-19,704,1086,Book G,7,172.61,1553.52,Credit Card,27
659,1761,2031-12-26,637,1094,Book D,4,63.02,4990.28,Credit Card,18
660,2190,2027-04-06,157,1041,Book J,0,186.38,580.49,Credit Card,91
661,4421,2024-04-24,220,1035,Book N,10,149.08,3000.95,Debit Card,71
662,6063,2027-10-27,851,1073,Book F,12,75.56,627.34,Debit Card,8
663,3915,2024-04-25,380,1098,Book T,3,161.32,1011.64,Credit Card,73
664,3380,2029-10-31,981,1074,Book B,9,112.47,4288.66,Debit Card,65
665,1340,2028-08-25,81,1040,Book O,6,104.74,3445.5,Credit Card,49
666,8303,2032-12-06,804,1069,Book B,1,94.02,2981.12,Debit Card,49
667,796,2032-08-20,561,1080,Book O,17,25.83,2321.7,Debit Card,93
668,7607,2032-10-26,245,1076,Book N,3,35.08,1989.18,Debit Card,15
669,7976,2028-06-08,104,1041,Book K,10,86.25,3779.38,Debit Card,9
670,6881,2027-06-17,798,1021,Book M,10,39.1,366.8,Debit Card,16
671,7689,2023-12-28,725,1053,Book M,11,113.61,1420.93,Credit Card,68
672,9447,2034-10-22,914,1094,Book M,5,181.92,4547.26,Paypal,1
673,7210,2032-02-03,670,1088,Book M,4,173.76,4991.62,Credit Card,1
674,9034,2023-04-20,536,1017,Book M,17,103.17,466.66,Debit Card,18
675,6880,2027-10-11,913,1011,Book P,10,14.92,1072.02,Credit Card,7
676,5027,2032-08-15,793,1054,Book G,10,96.69,2280.88,Credit Card,83
677,145,2030-11-27,792,1003,Book G,6,145.44,4033.47,Debit Card,43
678,5130,2029-05-02,631,1057,Book G,4,50.9,3592.3,Debit Card,5
679,6726,2028-08-29,555,1029,Book A,7,108.64,3087.9,Paypal,33
680,2520,2027-09-08,927,1019,Book M,16,156.15,4339.05,Paypal,9
681,2459,2032-05-17,68,1009,Book H,14,195.39,2768.47,Cash,58
682,684,2027-02-25,518,1016,Book T,5,191.12,1919.05,Debit Card,31
683,7323,2027-12-20,420,1015,Book N,9,158.41,180.29,Credit Card,28
684,6389,2024-09-13,822,1040,Book M,9,26.95,2344.39,Credit Card,82
